SampleID,adiv_observed_otus,temperature_deg_c,ph,salinity_psu,oxygen_mg_per_l,phosphate_umol_per_l,ammonium_umol_per_l,nitrate_umol_per_l,sulfate_umol_per_l
X1041.M028.2m.off.bottom,312,3.4949,8.279,0.1357,,,,,
X1041.M028.10m.off.bottom,296,3.4919,8.279,0.1357,,,,,
X1041.M041.5,337,3.5874,8.133,0.1361,,,,,
X1041.M041.10,316,3.5808,8.158,0.1361,,,,,
X1041.M041.20,309,3.5646,8.188,0.1362,,,,,
X1041.M041.50,334,3.5612,8.198,0.1361,,,,,
X1041.M041.100,321,3.5477,8.203,0.1359,,,,,
X1041.M041.150,334,3.548,8.208,0.1359,,,,,
X1041.M041.200,331,3.5599,8.213,0.1359,,,,,
X1041.M041.2m.off.bottom,347,3.5187,8.214,0.136,,,,,
X1041.M041.10m.off.bottom,341,3.5318,8.218,0.1361,,,,,
X1041.S001.5,325,2.5141,7.667,0.044,,,,,
X1041.S001.10,315,2.525,7.702,0.0441,,,,,
X1041.S001.20,277,2.558,7.752,0.0439,,,,,
X1041.S001.50,302,2.5661,7.772,0.0442,,,,,
X1041.S001.2m.off.bottom,314,2.5709,7.782,0.044,,,,,
X1041.S001.10m.off.bottom,300,2.5673,7.782,0.0443,,,,,
X1041.S008.5,324,2.8119,7.691,0.0439,,,,,
X1041.S008.10,325,2.7887,7.762,0.0439,,,,,
X1041.S008.20,339,2.7938,7.827,0.0444,,,,,
X1041.S008.50,346,2.8005,7.852,0.0444,,,,,
X1041.S008.100,324,2.7804,7.862,0.0441,,,,,
X1041.S008.150,329,2.7827,7.867,0.044,,,,,
X1041.S008.200,336,2.8062,7.872,0.0441,,,,,
X1041.S008.2m.off.bottom,384,3.3463,7.78,0.0444,,,,,
X1041.S008.10m.off.bottom,379,3.3379,7.78,0.0443,,,,,
X1041.S019.5,308,2.555,7.787,0.0442,,,,,
X1041.S019.10,314,2.5563,7.817,0.0442,,,,,
X1041.S019.20,328,2.5444,7.852,0.0444,,,,,
X1041.S019.50,323,2.5587,7.867,0.0445,,,,,
X1041.S019.100,327,2.5557,7.872,0.0444,,,,,
X1041.S019.150,323,2.5525,7.872,0.0446,,,,,
X1041.S019.2m.off.bottom,346,2.7489,7.862,0.0442,,,,,
X1041.S019.10m.off.bottom,321,2.5602,7.882,0.0443,,,,,
X1041.S114.5,310,2.7934,7.922,0.0439,,,,,
X1041.S114.10,343,2.7852,7.932,0.044,,,,,
X1041.S114.20,326,2.7713,7.947,0.0444,,,,,
X1041.S114.50,344,2.7776,7.952,0.0441,,,,,
X1041.S114.100,328,2.7969,7.947,0.0444,,,,,
X1041.S114.150,331,2.869,7.951,0.0441,,,,,
X1041.S114.200,330,2.8759,7.956,0.0444,,,,,
X1041.S114.250,332,2.914,7.966,0.0441,,,,,
X1041.S114.300,320,2.9666,7.971,0.0444,,,,,
X1041.S114.365,307,2.9673,7.976,0.0442,,,,,
X1043.Tabonuco.26C.Wood.TP1.04,457,,,,,,,,
X1043.Tabonuco.26C.Wood.TP1.03,449,,,,,,,,
X1043.Tabonuco.26C.Wood.TP1.02,396,,,,,,,,
X1043.Tabonuco.26C.Wood.TP1.01,441,,,,,,,,
X1043.Tabonuco.26C.Start.T0.04,484,,,,,,,,
X1043.Tabonuco.26C.Start.T0.03,388,,,,,,,,
X1043.Tabonuco.26C.Control.TP1.04,418,,,,,,,,
X1043.Tabonuco.26C.Control.TP1.03,,,,,,,,,
X1043.Tabonuco.26C.Control.TP1.02,471,,,,,,,,
X1043.Tabonuco.26C.Control.TP1.01,409,,,,,,,,
X1043.Tabonuco.26C.BC.TP1.04,469,,,,,,,,
X1043.Tabonuco.26C.BC.TP1.03,501,,,,,,,,
X1043.Tabonuco.26C.BC.TP1.02,484,,,,,,,,
X1043.Tabonuco.26C.BC.TP1.01,541,,,,,,,,
X1043.Tabonuco.20C.Wood.TP1.04,467,,,,,,,,
X1043.Tabonuco.20C.Wood.TP1.03,488,,,,,,,,
X1043.Tabonuco.20C.Wood.TP1.02,484,,,,,,,,
X1043.Tabonuco.20C.Wood.TP1.01,466,,,,,,,,
X1043.Tabonuco.20C.Start.T0.02,380,,,,,,,,
X1043.Tabonuco.20C.Start.T0.01,399,,,,,,,,
X1043.Tabonuco.20C.Control.TP1.04,373,,,,,,,,
X1043.Tabonuco.20C.Control.TP1.03,457,,,,,,,,
X1043.Tabonuco.20C.Control.TP1.02,509,,,,,,,,
X1043.Tabonuco.20C.Control.TP1.01,,,,,,,,,
X1043.Tabonuco.20C.BC.TP1.04,438,,,,,,,,
X1043.Tabonuco.20C.BC.TP1.03,370,,,,,,,,
X1043.Tabonuco.20C.BC.TP1.02,413,,,,,,,,
X1043.Tabonuco.20C.BC.TP1.01,483,,,,,,,,
X1043.Start.Hopland.20C.T0.04,787,,,,,,,,
X1043.Start.Hopland.20C.T0.03,906,,,,,,,,
X1043.Start.Hopland.14C.T0.02,814,,,,,,,,
X1043.Start.Hopland.14C.T0.01,844,,,,,,,,
X1043.Hopland.20C.Wood.TP1.04,901,,,,,,,,
X1043.Hopland.20C.Wood.TP1.03,912,,,,,,,,
X1043.Hopland.20C.Wood.TP1.02,818,,,,,,,,
X1043.Hopland.20C.Wood.TP1.01,803,,,,,,,,
X1043.Hopland.20C.Control.TP1.04,932,,,,,,,,
X1043.Hopland.20C.Control.TP1.03,868,,,,,,,,
X1043.Hopland.20C.Control.TP1.02,876,,,,,,,,
X1043.Hopland.20C.Control.TP1.01,838,,,,,,,,
X1043.Hopland.20C.BC.TP1.04,847,,,,,,,,
X1043.Hopland.20C.BC.TP1.03,868,,,,,,,,
X1043.Hopland.20C.BC.TP1.02,846,,,,,,,,
X1043.Hopland.20C.BC.TP1.01,908,,,,,,,,
X1043.Hopland.14C.Wood.TP1.04,821,,,,,,,,
X1043.Hopland.14C.Wood.TP1.03,933,,,,,,,,
X1043.Hopland.14C.Wood.TP1.02,862,,,,,,,,
X1043.Hopland.14C.Wood.TP1.01,867,,,,,,,,
X1043.Hopland.14C.Control.TP1.04,966,,,,,,,,
X1043.Hopland.14C.Control.TP1.03,812,,,,,,,,
X1043.Hopland.14C.Control.TP1.02,899,,,,,,,,
X1043.Hopland.14C.Control.TP1.01,884,,,,,,,,
X1043.Hopland.14C.BC.TP1.04,819,,,,,,,,
X1043.Hopland.14C.BC.TP1.03,870,,,,,,,,
X1043.Hopland.14C.BC.TP1.02,949,,,,,,,,
X1043.Hopland.14C.BC.TP1.01,903,,,,,,,,
X1056.Chae.vel.Cinci.1,197,,,,,,,,
X1056.Chae.vel.Cinci.2,192,,,,,,,,
X1056.Chae.vel.Cinci.3,167,,,,,,,,
X1056.Chl.tru.Mend.1,99,,,,,,,,
X1056.Cho.did.SanDi.1,264,,,,,,,,
X1056.Cho.did.SanDi.2,285,,,,,,,,
X1056.Cho.did.SanDi.3,194,,,,,,,,
X1056.Cho.hof.Atlan.1,231,,,,,,,,
X1056.Cho.hof.Atlan.1.1,237,,,,,,,,
X1056.Cho.hof.Atlan.2,210,,,,,,,,
X1056.Cho.hof.Hous.1,195,,,,,,,,
X1056.Das.nov.Flor.1,313,,,,,,,,
X1056.Das.nov.Flor.2,326,,,,,,,,
X1056.Das.nov.Flor.3,381,,,,,,,,
X1056.Das.nov.Flor.4,256,,,,,,,,
X1056.Das.nov.Flor.5,411,,,,,,,,
X1056.Das.nov.Flori.1,306,,,,,,,,
X1056.Das.nov.Flori.10,459,,,,,,,,
X1056.Das.nov.Flori.2,296,,,,,,,,
X1056.Das.nov.Flori.3,274,,,,,,,,
X1056.Das.nov.Flori.7,295,,,,,,,,
X1056.Das.nov.Flori.8,286,,,,,,,,
X1056.Das.nov.Flori.9,301,,,,,,,,
X1056.Eup.sex.Cinci.1,224,,,,,,,,
X1056.Eup.sex.Cinci.1.1,259,,,,,,,,
X1056.Eup.sex.Mont.1.0,160,,,,,,,,
X1056.Eup.sex.Mont.1.1,163,,,,,,,,
X1056.Man.pen.Leip.1,118,,,,,,,,
X1056.Man.pen.Leip.2,106,,,,,,,,
X1056.Mel.urs.ino.SanDi.1,173,,,,,,,,
X1056.Myr.tri.Mont.1.0,92,,,,,,,,
X1056.Myr.tri.Mont.1.1,157,,,,,,,,
X1056.Myr.tri.Mont.1.2,217,,,,,,,,
X1056.Myr.tri.Mont.2.0,144,,,,,,,,
X1056.Myr.tri.Mont.2.1,149,,,,,,,,
X1056.Myr.tri.Seat.05D02,211,,,,,,,,
X1056.Myr.tri.Seat.1.03E03,131,,,,,,,,
X1056.Myr.tri.Seat.1.04J06,241,,,,,,,,
X1056.Myr.tri.Seat.1.07C04,187,,,,,,,,
X1056.Myr.tri.Seat.10.04F05,54,,,,,,,,
X1056.Myr.tri.Seat.11.04F02,76,,,,,,,,
X1056.Myr.tri.Seat.12.04F01,134,,,,,,,,
X1056.Myr.tri.Seat.13.04I17,178,,,,,,,,
X1056.Myr.tri.Seat.14.04K04,59,,,,,,,,
X1056.Myr.tri.Seat.15.04D01,104,,,,,,,,
X1056.Myr.tri.Seat.16.04I10,254,,,,,,,,
X1056.Myr.tri.Seat.17.04K13,68,,,,,,,,
X1056.Myr.tri.Seat.18.04L01,73,,,,,,,,
X1056.Myr.tri.Seat.19.04L18,66,,,,,,,,
X1056.Myr.tri.Seat.2.03G06,249,,,,,,,,
X1056.Myr.tri.Seat.20.04K11,156,,,,,,,,
X1056.Myr.tri.Seat.21.04K01,70,,,,,,,,
X1056.Myr.tri.Seat.22.04K17,77,,,,,,,,
X1056.Myr.tri.Seat.23.04L06,164,,,,,,,,
X1056.Myr.tri.Seat.24.04L12,270,,,,,,,,
X1056.Myr.tri.Seat.25.04I12,201,,,,,,,,
X1056.Myr.tri.Seat.26.04K16,43,,,,,,,,
X1056.Myr.tri.Seat.27.04K10,199,,,,,,,,
X1056.Myr.tri.Seat.3.03O02,183,,,,,,,,
X1056.Myr.tri.Seat.4.03H10,115,,,,,,,,
X1056.Myr.tri.Seat.5.3502,196,,,,,,,,
X1056.Myr.tri.Seat.6.04K03,107,,,,,,,,
X1056.Myr.tri.Seat.7.04F07,115,,,,,,,,
X1056.Myr.tri.Seat.8.04I18,107,,,,,,,,
X1056.Myr.tri.Seat.9.04I04,138,,,,,,,,
X1056.Ory.afe.Cinci.1,202,,,,,,,,
X1056.Ory.afe.Cinci.2,197,,,,,,,,
X1056.Ory.afe.Cinci.3,199,,,,,,,,
X1056.Ory.afe.Colch.1,152,,,,,,,,
X1056.Ory.afe.Colch.2,99,,,,,,,,
X1056.Ory.afe.Colch.3,100,,,,,,,,
X1056.Ory.afe.Colch.4,137,,,,,,,,
X1056.Ory.afe.Colch.5,393,,,,,,,,
X1056.Ory.afe.Colch.6,338,,,,,,,,
X1056.Ory.afe.Colch.7,74,,,,,,,,
X1056.Ory.afe.Colch.8,102,,,,,,,,
X1056.Ory.afe.Colch.9,53,,,,,,,,
X1056.Ory.afe.Lond.1,192,,,,,,,,
X1056.Ory.afe.Lond.1.1,295,,,,,,,,
X1056.Pri.max.Seat.04J09,308,,,,,,,,
X1056.Pri.max.Seat.05007,,,,,,,,,
X1056.Pri.max.Seat.2.02V07,181,,,,,,,,
X1056.Pri.max.Seat.2.13B02,355,,,,,,,,
X1056.Pri.max.Seat.3.04L11,334,,,,,,,,
X1056.Pro.cri.Cinci.1,131,,,,,,,,
X1056.Pro.cri.Cinci.2,129,,,,,,,,
X1056.Tam.tet.tet.SanDi.1,123,,,,,,,,
X1056.Tam.tet.tet.SanDi.2,202,,,,,,,,
X1056.Tol.mat.Cinci.1,161,,,,,,,,
X1056.Tol.mat.Cinci.2,238,,,,,,,,
X1056.Tol.mat.Cinci.3,240,,,,,,,,
X1056.Zae.pic.Mend.1,316,,,,,,,,
X1056.Zae.pic.Mend.2,152,,,,,,,,
X1064.H.CV309,,,,,,,,,
X1064.G.CV308,35,,,,,,,,
X1064.H.CV308,,,,,,,,,
X1064.G.CV307,19,,,,,,,,
X1064.H.CV307,,,,,,,,,
X1064.G.CV306,63,,,,,,,,
X1064.H.CV306,,,,,,,,,
X1064.G.CV305,,,,,,,,,
X1064.H.CV305,,,,,,,,,
X1064.W.CV359,,,,,,,,,
X1064.W.CV358,,,,,,,,,
X1064.W.CV357,22,,,,,,,,
X1064.W.CV356,34,,,,,,,,
X1064.W.CV355,,,,,,,,,
X1064.W.CV354,,,,,,,,,
X1064.W.CV353,20,,,,,,,,
X1064.W.CV352,8,,,,,,,,
X1064.W.CV351,42,,,,,,,,
X1064.W.CV350,31,,,,,,,,
X1064.W.CV349,,,,,,,,,
X1064.W.CV348,14,,,,,,,,
X1064.G.CV329,12,,,,,,,,
X1064.H.CV329,,,,,,,,,
X1064.G.CV328,15,,,,,,,,
X1064.H.CV328,,,,,,,,,
X1064.G.CV327,12,,,,,,,,
X1064.H.CV327,44,,,,,,,,
X1064.G.CV326,14,,,,,,,,
X1064.H.CV326,15,,,,,,,,
X1064.G.CV325,10,,,,,,,,
X1064.H.CV325,,,,,,,,,
X1064.G.CV324,11,,,,,,,,
X1064.H.CV324,25,,,,,,,,
X1064.G.CV268,19,,,,,,,,
X1064.H.CV268,,,,,,,,,
X1064.G.CV267,17,,,,,,,,
X1064.H.CV267,,,,,,,,,
X1064.G.CV266,17,,,,,,,,
X1064.H.CV266,,,,,,,,,
X1064.G.CV265,15,,,,,,,,
X1064.H.CV265,20,,,,,,,,
X1064.G.CV264,21,,,,,,,,
X1064.H.CV264,,,,,,,,,
X1064.G.CV263,15,,,,,,,,
X1064.H.CV263,100,,,,,,,,
X1064.G.CV238,18,,,,,,,,
X1064.H.CV238,,,,,,,,,
X1064.G.CV237,18,,,,,,,,
X1064.H.CV237,,,,,,,,,
X1064.G.CV236,13,,,,,,,,
X1064.H.CV236,,,,,,,,,
X1064.G.CV235,16,,,,,,,,
X1064.H.CV235,,,,,,,,,
X1064.G.CV234,16,,,,,,,,
X1064.H.CV234,,,,,,,,,
X1064.G.CV233,12,,,,,,,,
X1064.H.CV233,,,,,,,,,
X1064.G.CV214,40,,,,,,,,
X1064.H.CV214,31,,,,,,,,
X1064.G.CV213,45,,,,,,,,
X1064.H.CV213,43,,,,,,,,
X1064.G.CV212,69,,,,,,,,
X1064.H.CV212,39,,,,,,,,
X1064.G.CV211,64,,,,,,,,
X1064.H.CV211,42,,,,,,,,
X1064.G.CV210,217,,,,,,,,
X1064.H.CV210,32,,,,,,,,
X1064.G.CV209,27,,,,,,,,
X1064.H.CV209,28,,,,,,,,
X1064.W.CV262,42,,,,,,,,
X1064.W.CV261,,,,,,,,,
X1064.W.CV260,,,,,,,,,
X1064.W.CV259,,,,,,,,,
X1064.W.CV258,,,,,,,,,
X1064.W.CV257,,,,,,,,,
X1064.W.CV256,,,,,,,,,
X1064.W.CV255,48,,,,,,,,
X1064.W.CV254,21,,,,,,,,
X1064.W.CV253,36,,,,,,,,
X1064.W.CV252,10,,,,,,,,
X1064.W.CV251,,,,,,,,,
X1064.G.CV335,17,,,,,,,,
X1064.H.CV335,,,,,,,,,
X1064.G.CV334,13,,,,,,,,
X1064.H.CV334,,,,,,,,,
X1064.G.CV333,15,,,,,,,,
X1064.H.CV333,33,,,,,,,,
X1064.G.CV332,13,,,,,,,,
X1064.H.CV332,,,,,,,,,
X1064.G.CV331,15,,,,,,,,
X1064.H.CV331,53,,,,,,,,
X1064.G.CV330,52,,,,,,,,
X1064.H.CV330,,,,,,,,,
X1064.G.CV304,16,,,,,,,,
X1064.H.CV304,37,,,,,,,,
X1064.G.CV303,18,,,,,,,,
X1064.H.CV303,30,,,,,,,,
X1064.G.CV302,14,,,,,,,,
X1064.H.CV302,37,,,,,,,,
X1064.G.CV301,12,,,,,,,,
X1064.H.CV301,,,,,,,,,
X1064.G.CV300,19,,,,,,,,
X1064.H.CV300,,,,,,,,,
X1064.G.CV299,17,,,,,,,,
X1064.H.CV299,,,,,,,,,
X1064.G.CV292,17,,,,,,,,
X1064.H.CV292,31,,,,,,,,
X1064.G.CV291,16,,,,,,,,
X1064.H.CV291,,,,,,,,,
X1064.G.CV290,26,,,,,,,,
X1064.H.CV290,,,,,,,,,
X1064.G.CV289,16,,,,,,,,
X1064.H.CV289,18,,,,,,,,
X1064.G.CV288,17,,,,,,,,
X1064.H.CV288,39,,,,,,,,
X1064.G.CV287,19,,,,,,,,
X1064.H.CV287,,,,,,,,,
X1064.G.CJV232,,,,,,,,,
X1064.H.CJV232,,,,,,,,,
X1064.G.CJV231,10,,,,,,,,
X1064.H.CJV231,,,,,,,,,
X1064.G.CJV230,,,,,,,,,
X1064.H.CJV230,,,,,,,,,
X1064.G.CJV229,12,,,,,,,,
X1064.H.CJV229,,,,,,,,,
X1064.G.CJV228,86,,,,,,,,
X1064.H.CJV228,,,,,,,,,
X1064.W.CJV226,32,,,,,,,,
X1064.W.CJV225,39,,,,,,,,
X1064.W.CJV224,38,,,,,,,,
X1064.W.CJV223,35,,,,,,,,
X1064.W.CJV222,73,,,,,,,,
X1064.W.CJV221,32,,,,,,,,
X1064.W.CJV220,,,,,,,,,
X1064.W.CJV219,,,,,,,,,
X1064.W.CJV218,,,,,,,,,
X1064.W.CJV217,,,,,,,,,
X1064.W.CJV216,116,,,,,,,,
X1064.W.CJV215,,,,,,,,,
X1064.G.CJV206,25,,,,,,,,
X1064.H.CJV206,29,,,,,,,,
X1064.G.CJV205,21,,,,,,,,
X1064.H.CJV205,33,,,,,,,,
X1064.G.CJV204,25,,,,,,,,
X1064.H.CJV204,10,,,,,,,,
X1064.G.CJV203,28,,,,,,,,
X1064.H.CJV203,,,,,,,,,
X1064.G.CJV202,21,,,,,,,,
X1064.H.CJV202,47,,,,,,,,
X1064.G.CJV201,21,,,,,,,,
X1064.H.CJV201,44,,,,,,,,
X1064.G.CJV200,27,,,,,,,,
X1064.H.CJV200,33,,,,,,,,
X1064.G.CJV199,26,,,,,,,,
X1064.H.CJV199,22,,,,,,,,
X1064.G.CJV198,30,,,,,,,,
X1064.H.CJV198,26,,,,,,,,
X1064.G.CJV197,32,,,,,,,,
X1064.H.CJV197,,,,,,,,,
X1064.G.CJV196,25,,,,,,,,
X1064.H.CJV196,30,,,,,,,,
X1064.G.CJV195,23,,,,,,,,
X1064.H.CJV195,32,,,,,,,,
X1064.G.CJV194,24,,,,,,,,
X1064.H.CJV194,,,,,,,,,
X1064.G.CJV193,23,,,,,,,,
X1064.H.CJV193,26,,,,,,,,
X1064.G.CJV192,21,,,,,,,,
X1064.H.CJV192,36,,,,,,,,
X1064.G.CJV191,23,,,,,,,,
X1064.H.CJV191,38,,,,,,,,
X1064.G.CJV190,26,,,,,,,,
X1064.H.CJV190,,,,,,,,,
X1064.G.CJV189,18,,,,,,,,
X1064.H.CJV189,13,,,,,,,,
X1064.G.GVR170,,,,,,,,,
X1064.H.GVR170,,,,,,,,,
X1064.G.GVR169,45,,,,,,,,
X1064.H.GVR169,21,,,,,,,,
X1064.G.GVR168,,,,,,,,,
X1064.H.GVR168,,,,,,,,,
X1064.G.GVR167,8,,,,,,,,
X1064.H.GVR167,18,,,,,,,,
X1064.G.GVR166,20,,,,,,,,
X1064.H.GVR166,15,,,,,,,,
X1064.G.GVR165,26,,,,,,,,
X1064.H.GVR165,,,,,,,,,
X1064.W.CJV188,,,,,,,,,
X1064.W.CJV187,4,,,,,,,,
X1064.W.CJV186,15,,,,,,,,
X1064.W.CJV185,17,,,,,,,,
X1064.W.CJV184,16,,,,,,,,
X1064.W.CJV183,18,,,,,,,,
X1064.W.CJV182,19,,,,,,,,
X1064.W.CJV181,8,,,,,,,,
X1064.W.CJV180,7,,,,,,,,
X1064.W.CJV179,7,,,,,,,,
X1064.W.CJV178,12,,,,,,,,
X1064.W.CJV177,21,,,,,,,,
X1064.G.CJV176,15,,,,,,,,
X1064.H.CJV176,14,,,,,,,,
X1064.G.CJV175,,,,,,,,,
X1064.H.CJV175,26,,,,,,,,
X1064.G.CJV174,27,,,,,,,,
X1064.H.CJV174,,,,,,,,,
X1064.G.CJV173,22,,,,,,,,
X1064.H.CJV173,32,,,,,,,,
X1064.G.CJV172,29,,,,,,,,
X1064.H.CJV172,24,,,,,,,,
X1064.G.CJV171,24,,,,,,,,
X1064.H.CJV171,,,,,,,,,
X1064.G.CJV207,6,,,,,,,,
X1064.H.CJV207,33,,,,,,,,
X1064.H.CV316,,,,,,,,,
X1064.G.CV316,30,,,,,,,,
X1064.H.CV315,,,,,,,,,
X1064.G.CV315,32,,,,,,,,
X1064.H.CV314,45,,,,,,,,
X1064.G.CV314,31,,,,,,,,
X1064.H.CV313,136,,,,,,,,
X1064.H.CV312,20,,,,,,,,
X1064.G.CV312,43,,,,,,,,
X1064.H.CV311,25,,,,,,,,
X1064.G.CV311,,,,,,,,,
X1064.H.CV298,21,,,,,,,,
X1064.G.CV298,,,,,,,,,
X1064.H.CV297,18,,,,,,,,
X1064.G.CV297,26,,,,,,,,
X1064.H.CV296,,,,,,,,,
X1064.G.CV296,26,,,,,,,,
X1064.H.CV295,,,,,,,,,
X1064.G.CV295,22,,,,,,,,
X1064.H.CV294,,,,,,,,,
X1064.G.CV294,25,,,,,,,,
X1064.H.CV293,27,,,,,,,,
X1064.G.CV293,19,,,,,,,,
X1064.H.CV286,,,,,,,,,
X1064.G.CV286,16,,,,,,,,
X1064.H.CV285,22,,,,,,,,
X1064.G.CV285,21,,,,,,,,
X1064.H.CV284,,,,,,,,,
X1064.G.CV284,18,,,,,,,,
X1064.H.CV283,,,,,,,,,
X1064.G.CV283,27,,,,,,,,
X1064.H.CV282,62,,,,,,,,
X1064.G.CV282,22,,,,,,,,
X1064.H.CV281,44,,,,,,,,
X1064.G.CV281,21,,,,,,,,
X1064.H.CV244,31,,,,,,,,
X1064.G.CV244,22,,,,,,,,
X1064.H.CV243,35,,,,,,,,
X1064.G.CV243,30,,,,,,,,
X1064.H.CV242,38,,,,,,,,
X1064.G.CV242,38,,,,,,,,
X1064.H.CV241,142,,,,,,,,
X1064.G.CV241,76,,,,,,,,
X1064.H.CV240,,,,,,,,,
X1064.G.CV240,,,,,,,,,
X1064.H.CV239,105,,,,,,,,
X1064.G.CV239,107,,,,,,,,
X1064.W.CV274,194,,,,,,,,
X1064.W.CV273,133,,,,,,,,
X1064.W.CV272,46,,,,,,,,
X1064.W.CV271,51,,,,,,,,
X1064.W.CV270,145,,,,,,,,
X1064.W.CV269,120,,,,,,,,
X1064.W.CV280,148,,,,,,,,
X1064.W.CV279,24,,,,,,,,
X1064.W.CV278,11,,,,,,,,
X1064.W.CV277,14,,,,,,,,
X1064.W.CV276,28,,,,,,,,
X1064.W.CV275,25,,,,,,,,
X1064.H.CV317,,,,,,,,,
X1064.G.CV317,16,,,,,,,,
X1064.H.CV77,,,,,,,,,
X1064.G.CV77,25,,,,,,,,
X1064.H.CV76,25,,,,,,,,
X1064.G.CV76,22,,,,,,,,
X1064.H.CV75,,,,,,,,,
X1064.G.CV75,24,,,,,,,,
X1064.H.CV74,,,,,,,,,
X1064.G.CV74,22,,,,,,,,
X1064.H.CV73,32,,,,,,,,
X1064.G.CV73,19,,,,,,,,
X1064.H.CV72,29,,,,,,,,
X1064.G.CV72,12,,,,,,,,
X1064.H.CV48,29,,,,,,,,
X1064.G.CV48,23,,,,,,,,
X1064.H.CV47,,,,,,,,,
X1064.G.CV47,18,,,,,,,,
X1064.H.CV46,,,,,,,,,
X1064.G.CV46,21,,,,,,,,
X1064.H.CV45,28,,,,,,,,
X1064.G.CV45,25,,,,,,,,
X1064.H.CV44,33,,,,,,,,
X1064.G.CV44,20,,,,,,,,
X1064.H.CV43,,,,,,,,,
X1064.G.CV43,19,,,,,,,,
X1064.H.CV27,,,,,,,,,
X1064.G.CV27,18,,,,,,,,
X1064.H.CV26,21,,,,,,,,
X1064.G.CV26,20,,,,,,,,
X1064.H.CV25,,,,,,,,,
X1064.G.CV25,19,,,,,,,,
X1064.H.CV12,,,,,,,,,
X1064.G.CV12,22,,,,,,,,
X1064.H.CV11,,,,,,,,,
X1064.G.CV11,25,,,,,,,,
X1064.H.CV10,,,,,,,,,
X1064.G.CV346,169,,,,,,,,
X1064.H.CV346,14,,,,,,,,
X1064.G.CV345,13,,,,,,,,
X1064.H.CV345,31,,,,,,,,
X1064.G.CV344,166,,,,,,,,
X1064.H.CV344,164,,,,,,,,
X1064.G.CV343,17,,,,,,,,
X1064.H.CV343,,,,,,,,,
X1064.G.CV342,19,,,,,,,,
X1064.H.CV342,14,,,,,,,,
X1064.G.CV341,13,,,,,,,,
X1064.H.CV341,28,,,,,,,,
X1064.G.CV340,10,,,,,,,,
X1064.H.CV340,33,,,,,,,,
X1064.G.CV339,11,,,,,,,,
X1064.H.CV339,7,,,,,,,,
X1064.G.CV338,27,,,,,,,,
X1064.H.CV338,16,,,,,,,,
X1064.G.CV337,11,,,,,,,,
X1064.H.CV337,,,,,,,,,
X1064.G.CV336,13,,,,,,,,
X1064.H.CV336,,,,,,,,,
X1064.G.CV323,25,,,,,,,,
X1064.H.CV323,,,,,,,,,
X1064.G.CV322,15,,,,,,,,
X1064.H.CV322,,,,,,,,,
X1064.G.CV321,19,,,,,,,,
X1064.H.CV321,,,,,,,,,
X1064.G.CV320,17,,,,,,,,
X1064.H.CV320,,,,,,,,,
X1064.G.CV319,19,,,,,,,,
X1064.H.CV319,,,,,,,,,
X1064.G.CV318,10,,,,,,,,
X1064.H.CV318,,,,,,,,,
X1064.G.CV310,,,,,,,,,
X1064.H.CV310,,,,,,,,,
X1064.G.CV309,,,,,,,,,
X1064.G.CV10,23,,,,,,,,
X1064.H.CV06,,,,,,,,,
X1064.G.CV06,10,,,,,,,,
X1064.H.CV05,19,,,,,,,,
X1064.G.CV05,16,,,,,,,,
X1064.H.CV04,18,,,,,,,,
X1064.G.CV04,20,,,,,,,,
X1064.H.CV03,21,,,,,,,,
X1064.G.CV03,16,,,,,,,,
X1064.H.CV02,,,,,,,,,
X1064.G.CV02,16,,,,,,,,
X1064.H.CV01,99,,,,,,,,
X1064.G.CV01,22,,,,,,,,
X1064.H.CV95,,,,,,,,,
X1064.G.CV95,51,,,,,,,,
X1064.H.CV94,,,,,,,,,
X1064.G.CV94,,,,,,,,,
X1064.H.CV93,,,,,,,,,
X1064.G.CV93,17,,,,,,,,
X1064.H.CV92,33,,,,,,,,
X1064.G.CV92,19,,,,,,,,
X1064.H.CV91,16,,,,,,,,
X1064.G.CV91,15,,,,,,,,
X1064.H.CV90,,,,,,,,,
X1064.G.CV90,21,,,,,,,,
X1064.W.CV134,13,,,,,,,,
X1064.W.CV133,19,,,,,,,,
X1064.W.CV132,25,,,,,,,,
X1064.W.CV131,18,,,,,,,,
X1064.W.CV130,24,,,,,,,,
X1064.W.CV129,24,,,,,,,,
X1064.W.CV128,30,,,,,,,,
X1064.W.CV127,18,,,,,,,,
X1064.W.CV126,21,,,,,,,,
X1064.W.CV125,34,,,,,,,,
X1064.W.CV124,19,,,,,,,,
X1064.W.CV123,39,,,,,,,,
X1064.H.CV108,,,,,,,,,
X1064.G.CV108,30,,,,,,,,
X1064.Royal.Jelly.36,37,,,,,,,,
X1064.Royal.Jelly.30,285,,,,,,,,
X1064.Royal.Jelly.P4,,,,,,,,,
X1197.SD.20100916.GY01.FFC1.BC.001,1482,,,,,49,221,221,
X1197.SD.20100919.GY.FFC4.BC.011,986,,,,,79,64,357,
X1197.SD.20100919.GY.FFC4.BC.011.a,1109,,,,,79,64,357,
X1197.SD.20100920.GY.FFMT6.BC.015,374,,,,,52,77,153,
X1197.SD.20100920.GY.FFMT6.BC.015.a,,,,,,52,77,153,
X1197.SE.20100920.GY.FFMT5.BC.019,456,,,,,,,,
X1197.SE.20100921.GY.FFMT3.BC.027,1410,,,,,74,450,218,
