SampleID,temperature_deg_c,ph,salinity_psu,oxygen_mg_per_l,phosphate_umol_per_l,ammonium_umol_per_l,nitrate_umol_per_l,sulfate_umol_per_l,chao1,shannon,observed
1736.O8b.0111,NA,NA,NA,NA,NA,NA,NA,NA,1624.109375,7.814814628,1010
1736.O8b.0610,NA,NA,NA,NA,NA,NA,NA,NA,1811.005291,8.36578615,1250
1736.O8b.0611,NA,NA,NA,NA,NA,NA,NA,NA,1609.171123,8.118202156,1152
1736.O9.0211,NA,NA,NA,NA,NA,NA,NA,NA,1661.55,7.558843827,1077
1736.O9.0609,NA,NA,NA,NA,NA,NA,NA,NA,1545.491892,8.14213147,1127
1736.O9.0710,NA,NA,NA,NA,NA,NA,NA,NA,1893.497238,8.199544714,1218
1736.O9.0711,NA,NA,NA,NA,NA,NA,NA,NA,1777.08,8.340955631,1240
1736.O9.1109,NA,NA,NA,NA,NA,NA,NA,NA,2018.359606,8.446336009,1333
1736.O9.1211,NA,NA,NA,NA,NA,NA,NA,NA,2000.122807,7.954114725,1211
1736.R1.0511,NA,NA,NA,NA,NA,NA,NA,NA,1790.255924,8.074009514,1234
1736.R1.0811,NA,NA,NA,NA,NA,NA,NA,NA,1632.06701,8.12537234,1172
1736.R1.0910,NA,NA,NA,NA,NA,NA,NA,NA,1926.243243,8.207717857,1276
1736.R10.0411,NA,NA,NA,NA,NA,NA,NA,NA,1670.588235,8.374966841,1231
1736.R10.0810,NA,NA,NA,NA,NA,NA,NA,NA,2119.725888,8.510954616,1370
1736.R10.1011,NA,NA,NA,NA,NA,NA,NA,NA,1831.760563,8.27296087,1283
1736.R11.0510,NA,NA,NA,NA,NA,NA,NA,NA,1488.682927,7.889090925,1019
1736.R11.0511,NA,NA,NA,NA,NA,NA,NA,NA,1451.894737,7.899198785,1033
1736.R11.0811,NA,NA,NA,NA,NA,NA,NA,NA,1433.261628,7.914513483,1019
1736.R11.0910,NA,NA,NA,NA,NA,NA,NA,NA,1774.77907,8.230795809,1161
1736.R12.0311,NA,NA,NA,NA,NA,NA,NA,NA,1693.624277,8.058385252,1153
1736.R12.0410,NA,NA,NA,NA,NA,NA,NA,NA,1777.970588,8.222479212,1240
1736.R12.0810,NA,NA,NA,NA,NA,NA,NA,NA,1915.327354,8.267054198,1331
1736.R12.0911,NA,NA,NA,NA,NA,NA,NA,NA,1806.898936,8.356522028,1238
1736.R15d.1110,NA,NA,NA,NA,NA,NA,NA,NA,1840.044199,7.99893809,1170
1736.R16.0310,NA,NA,NA,NA,NA,NA,NA,NA,1709.784091,8.043276998,1151
1736.R16.0311,NA,NA,NA,NA,NA,NA,NA,NA,1755.928571,7.607495671,1097
1736.R16.1111,NA,NA,NA,NA,NA,NA,NA,NA,1617.910615,7.837536675,1124
1736.R17.0311,NA,NA,NA,NA,NA,NA,NA,NA,1848.280702,8.012173132,1176
1736.R17.0510,NA,NA,NA,NA,NA,NA,NA,NA,1753.566502,8.190768913,1206
1736.R17.0811,NA,NA,NA,NA,NA,NA,NA,NA,1687.066667,8.202926685,1185
1736.R17.0811b,NA,NA,NA,NA,NA,NA,NA,NA,1898.072816,8.201829034,1268
1736.R17.1010,NA,NA,NA,NA,NA,NA,NA,NA,2020.074627,8.361092299,1320
1736.R18.0311,NA,NA,NA,NA,NA,NA,NA,NA,1866.155556,8.075742955,1206
1736.R18.0410,NA,NA,NA,NA,NA,NA,NA,NA,1824.196721,8.030685815,1196
1736.R18.0910,NA,NA,NA,NA,NA,NA,NA,NA,2018.029268,8.344081185,1316
1736.R18.1011,NA,NA,NA,NA,NA,NA,NA,NA,1671.329787,8.143418493,1183
1736.R19.0510,NA,NA,NA,NA,NA,NA,NA,NA,1593.683616,7.988996302,1106
1736.R19.0511,NA,NA,NA,NA,NA,NA,NA,NA,1643.818182,8.153371373,1151
1736.R19.0910,NA,NA,NA,NA,NA,NA,NA,NA,1712.283582,8.227086989,1223
1736.R2.0310,NA,NA,NA,NA,NA,NA,NA,NA,1783.346341,8.081905503,1248
1736.R20.0310,NA,NA,NA,NA,NA,NA,NA,NA,1788.086294,8.259348941,1231
1736.R20.0511,NA,NA,NA,NA,NA,NA,NA,NA,1588.348101,7.895930387,1068
1736.R21c.0411,NA,NA,NA,NA,NA,NA,NA,NA,1461.965035,7.48454969,982
1736.R21c.0510,NA,NA,NA,NA,NA,NA,NA,NA,1624.119318,8.150258255,1117
1736.R21c.0811,NA,NA,NA,NA,NA,NA,NA,NA,1781.340102,8.213217281,1229
1736.R21c.1010,NA,NA,NA,NA,NA,NA,NA,NA,1638.057143,7.912308287,1111
1736.R22.0511,NA,NA,NA,NA,NA,NA,NA,NA,1816.630682,8.05071619,1177
1736.R23b.0311,NA,NA,NA,NA,NA,NA,NA,NA,1617.764706,8.159543525,1146
1736.R23b.0410,NA,NA,NA,NA,NA,NA,NA,NA,1728.53202,8.126623863,1213
1736.R23b.0810,NA,NA,NA,NA,NA,NA,NA,NA,1706,8.382587287,1259
1736.R23b.0811,NA,NA,NA,NA,NA,NA,NA,NA,1663.369565,8.23375502,1176
1736.R24b.0111,NA,NA,NA,NA,NA,NA,NA,NA,1874.204762,8.279114833,1273
1736.R24b.0311,NA,NA,NA,NA,NA,NA,NA,NA,1474.759777,8.001521553,1083
1736.R26b.0311,NA,NA,NA,NA,NA,NA,NA,NA,1696.983871,8.09251311,1173
1736.R26b.0410,NA,NA,NA,NA,NA,NA,NA,NA,1908.721698,8.442082958,1332
1736.R26b.1010,NA,NA,NA,NA,NA,NA,NA,NA,1992.236181,8.459257296,1340
1736.R26b.1111,NA,NA,NA,NA,NA,NA,NA,NA,1623.473988,7.888929641,1110
1736.R27b.0311,NA,NA,NA,NA,NA,NA,NA,NA,1582.202381,8.237416022,1133
1736.R27b.0410,NA,NA,NA,NA,NA,NA,NA,NA,1702.103093,8.317024116,1202
1736.R27b.1010,NA,NA,NA,NA,NA,NA,NA,NA,1859.014085,8.252649506,1285
1736.R27b.1111,NA,NA,NA,NA,NA,NA,NA,NA,1638.148352,7.97786242,1129
1736.R29b.0410,NA,NA,NA,NA,NA,NA,NA,NA,1772.37963,8.296711359,1249
1736.R3.0410,NA,NA,NA,NA,NA,NA,NA,NA,1762.666667,7.980155336,1156
1736.R3.1111,NA,NA,NA,NA,NA,NA,NA,NA,1777.874286,7.846204663,1140
1736.R30.0611,NA,NA,NA,NA,NA,NA,NA,NA,1853.783186,8.314058188,1304
1736.R30.0811,NA,NA,NA,NA,NA,NA,NA,NA,1824.015464,8.26648438,1224
1736.R30.0910,NA,NA,NA,NA,NA,NA,NA,NA,1807.018293,8.131157286,1180
1736.R31b.0311,NA,NA,NA,NA,NA,NA,NA,NA,1745.12069,8.202814357,1185
1736.R31b.0410,NA,NA,NA,NA,NA,NA,NA,NA,1932.660377,8.111264084,1173
1736.R31b.0910,NA,NA,NA,NA,NA,NA,NA,NA,2072.633484,8.512061428,1387
1736.R31b.1011,NA,NA,NA,NA,NA,NA,NA,NA,1830.394495,8.198124665,1265
1736.R32b.0310,NA,NA,NA,NA,NA,NA,NA,NA,1838.165746,8.345334465,1237
1736.R32b.0311,NA,NA,NA,NA,NA,NA,NA,NA,1615,8.187491899,1186
1736.R32b.1011,NA,NA,NA,NA,NA,NA,NA,NA,1841.283505,8.434928804,1261
1736.R33.0310,NA,NA,NA,NA,NA,NA,NA,NA,1724.193396,8.174469702,1237
1736.R33.1011,NA,NA,NA,NA,NA,NA,NA,NA,1864.940828,8.214861162,1210
1736.R33.1110,NA,NA,NA,NA,NA,NA,NA,NA,2127.14,8.5482499,1364
1736.R36.0811,NA,NA,NA,NA,NA,NA,NA,NA,1894.887255,8.069778185,1276
1736.R36.0910,NA,NA,NA,NA,NA,NA,NA,NA,1886.798913,7.911261738,1225
1736.R37b.0311,NA,NA,NA,NA,NA,NA,NA,NA,1664.640625,8.099252923,1173
1736.R37b.0510,NA,NA,NA,NA,NA,NA,NA,NA,1729.21875,8.046707202,1196
1736.R37b.0910,NA,NA,NA,NA,NA,NA,NA,NA,2003.615385,8.285289041,1282
1736.R38.0510,NA,NA,NA,NA,NA,NA,NA,NA,1570.068182,7.873189441,1096
1736.R38.0611,NA,NA,NA,NA,NA,NA,NA,NA,1891.819672,8.151655152,1221
1736.R38.0811,NA,NA,NA,NA,NA,NA,NA,NA,1558.659091,8.154548715,1121
1736.R38.1010,NA,NA,NA,NA,NA,NA,NA,NA,2031.955307,8.307760655,1281
1736.R39b.0311,NA,NA,NA,NA,NA,NA,NA,NA,1961.505263,8.361118991,1273
1736.R39b.1011,NA,NA,NA,NA,NA,NA,NA,NA,2110.558252,8.529834122,1375
1736.R40.0411,NA,NA,NA,NA,NA,NA,NA,NA,1601.505556,7.736683223,1108
1736.R40.0810,NA,NA,NA,NA,NA,NA,NA,NA,1749.755556,8.17267754,1191
1736.R40.1011,NA,NA,NA,NA,NA,NA,NA,NA,1766.548913,7.883085389,1165
1736.R41.0311,NA,NA,NA,NA,NA,NA,NA,NA,1714.412698,7.931927666,1187
1736.R41.1010,NA,NA,NA,NA,NA,NA,NA,NA,2063.338624,8.465940118,1330
1736.R42b.0310,NA,NA,NA,NA,NA,NA,NA,NA,1868.005556,8.270852749,1232
1736.R42b.0311,NA,NA,NA,NA,NA,NA,NA,NA,1736.585253,8.210471946,1233
1736.R42b.1010,NA,NA,NA,NA,NA,NA,NA,NA,1818.388626,8.276066339,1269
1736.R42b.1111,NA,NA,NA,NA,NA,NA,NA,NA,1763,8.173268148,1183
1736.R43.0510,NA,NA,NA,NA,NA,NA,NA,NA,1715.723618,8.260941342,1237
1736.R44b.0410,NA,NA,NA,NA,NA,NA,NA,NA,1934.205128,8.194715107,1279
1736.R45c.1111,NA,NA,NA,NA,NA,NA,NA,NA,1645.666667,7.626656691,1054
1736.R47.0411,NA,NA,NA,NA,NA,NA,NA,NA,1664.121547,7.708119502,1145
1736.R4c.0510,NA,NA,NA,NA,NA,NA,NA,NA,1826.209302,8.12493372,1199
1736.R4c.0910,NA,NA,NA,NA,NA,NA,NA,NA,1988.031579,8.349536958,1286
1736.R50b.0311,NA,NA,NA,NA,NA,NA,NA,NA,1300.87931,7.494444839,847
1736.R50b.0910,NA,NA,NA,NA,NA,NA,NA,NA,1727.119497,7.932667028,1103
1736.R50b.1011,NA,NA,NA,NA,NA,NA,NA,NA,1491.93956,7.979921073,1090
1736.R51.0910,NA,NA,NA,NA,NA,NA,NA,NA,1748.939394,8.496186136,1250
1736.R6b.0410,NA,NA,NA,NA,NA,NA,NA,NA,1949.678218,8.327746146,1297
1736.R7b.0211,NA,NA,NA,NA,NA,NA,NA,NA,1570.809524,7.851254521,1057
1736.R7b.0410,NA,NA,NA,NA,NA,NA,NA,NA,1664.305732,7.709982548,1085
1736.R7b.1010,NA,NA,NA,NA,NA,NA,NA,NA,1822.507246,8.153027856,1239
1736.R8b.0411,NA,NA,NA,NA,NA,NA,NA,NA,1679.358382,8.172954035,1161
1736.R8b.1110,NA,NA,NA,NA,NA,NA,NA,NA,1882.497487,8.27286991,1278
1736.W2.0811,NA,NA,NA,NA,NA,NA,NA,NA,1879.994413,8.194092883,1227
1736.W3.0611,NA,NA,NA,NA,NA,NA,NA,NA,1657.870466,7.914134435,1162
1736.W3.0910,NA,NA,NA,NA,NA,NA,NA,NA,1864.35023,8.402183945,1319
1736.Y10b.0911,NA,NA,NA,NA,NA,NA,NA,NA,1793.126984,8.155364245,1205
1736.Y11.0510,NA,NA,NA,NA,NA,NA,NA,NA,1773.5,8.217193342,1187
1736.Y11.0811,NA,NA,NA,NA,NA,NA,NA,NA,1799.947115,8.345230389,1261
1736.Y12.0310,NA,NA,NA,NA,NA,NA,NA,NA,1745.511236,8.077178855,1155
1736.Y12.0811,NA,NA,NA,NA,NA,NA,NA,NA,1491.880952,8.153965801,1070
1736.Y14.0811,NA,NA,NA,NA,NA,NA,NA,NA,1915.533019,8.455654289,1320
1736.Y14.0910,NA,NA,NA,NA,NA,NA,NA,NA,1925.10396,8.340456321,1310
1736.Y15c.1010,NA,NA,NA,NA,NA,NA,NA,NA,1916.786802,8.249373321,1281
1736.Y15c.1011,NA,NA,NA,NA,NA,NA,NA,NA,1833.366834,8.365839824,1246
1736.Y16b.0311,NA,NA,NA,NA,NA,NA,NA,NA,1670.922156,8.114622912,1139
1736.Y16b.1011,NA,NA,NA,NA,NA,NA,NA,NA,1768.034483,8.50628387,1257
1736.Y17.0310,NA,NA,NA,NA,NA,NA,NA,NA,1913.223256,8.363292015,1326
1736.Y17.1010,NA,NA,NA,NA,NA,NA,NA,NA,1864.041667,8.455241682,1298
1736.Y18.0310,NA,NA,NA,NA,NA,NA,NA,NA,1604.423077,7.763795633,1080
1736.Y21b.0411,NA,NA,NA,NA,NA,NA,NA,NA,1612.898936,7.795953545,1120
1736.Y24b.0310,NA,NA,NA,NA,NA,NA,NA,NA,1739.055556,7.912034657,1150
1736.Y24b.0311,NA,NA,NA,NA,NA,NA,NA,NA,1770.445783,8.238336358,1178
1736.Y24b.1011,NA,NA,NA,NA,NA,NA,NA,NA,1793.283505,8.1276741,1213
1736.Y27.0510,NA,NA,NA,NA,NA,NA,NA,NA,1790.701031,8.374107123,1225
1736.Y27.0611,NA,NA,NA,NA,NA,NA,NA,NA,1788.829268,8.430986532,1285
1736.Y27.0811,NA,NA,NA,NA,NA,NA,NA,NA,1786,8.42231636,1240
1736.Y27.0910,NA,NA,NA,NA,NA,NA,NA,NA,1888.223214,8.507313971,1349
1736.Y28.0310,NA,NA,NA,NA,NA,NA,NA,NA,1847.263158,8.294934678,1288
1736.Y28.0511,NA,NA,NA,NA,NA,NA,NA,NA,1839.930348,8.286488223,1256
1736.Y28.0910,NA,NA,NA,NA,NA,NA,NA,NA,1962.53202,8.448284769,1348
1736.Y2b.0911,NA,NA,NA,NA,NA,NA,NA,NA,1756.130653,8.225572969,1221
1736.Y3.0511,NA,NA,NA,NA,NA,NA,NA,NA,1837.444444,8.063222762,1219
1736.Y3.0811,NA,NA,NA,NA,NA,NA,NA,NA,1763.348066,8.360020761,1220
1736.Y3.0910,NA,NA,NA,NA,NA,NA,NA,NA,1612.854839,8.14922464,1151
1736.Y30c.0311,NA,NA,NA,NA,NA,NA,NA,NA,1583.461078,7.815797592,1096
1736.Y30c.0711,NA,NA,NA,NA,NA,NA,NA,NA,1597.320388,8.163154966,1162
1736.Y31d.0311,NA,NA,NA,NA,NA,NA,NA,NA,1621.874286,8.123798701,1159
1736.Y31d.1111,NA,NA,NA,NA,NA,NA,NA,NA,1735.580645,8.073516219,1168
1736.Y33b.0510,NA,NA,NA,NA,NA,NA,NA,NA,1830.058824,8.208154571,1205
1736.Y33b.0511,NA,NA,NA,NA,NA,NA,NA,NA,1656.207373,8.139844112,1203
1736.Y33b.0910,NA,NA,NA,NA,NA,NA,NA,NA,1904.577143,8.346657828,1264
1736.Y33b.1011,NA,NA,NA,NA,NA,NA,NA,NA,1643.210526,8.259939122,1169
1736.Y35d.0411,NA,NA,NA,NA,NA,NA,NA,NA,1738.777778,8.283769405,1224
1736.Y35d.1011,NA,NA,NA,NA,NA,NA,NA,NA,1872.966346,8.162187418,1278
1736.Y36.0310,NA,NA,NA,NA,NA,NA,NA,NA,1810.480769,8.164766745,1160
1736.Y36.0311,NA,NA,NA,NA,NA,NA,NA,NA,1755.358382,8.358957028,1192
1736.Y36.0810,NA,NA,NA,NA,NA,NA,NA,NA,1938.277778,8.068491787,1262
1736.Y36.1011,NA,NA,NA,NA,NA,NA,NA,NA,1525.979058,7.92878208,1087
1736.Y37b.0310,NA,NA,NA,NA,NA,NA,NA,NA,1755.490566,8.320483366,1264
1736.Y37b.0311,NA,NA,NA,NA,NA,NA,NA,NA,1914.685714,8.223632139,1244
1736.Y37b.0810,NA,NA,NA,NA,NA,NA,NA,NA,1795.237069,8.43995011,1310
1736.Y37b.1011,NA,NA,NA,NA,NA,NA,NA,NA,1641.920635,8.191683526,1183
1736.Y37b.1111,NA,NA,NA,NA,NA,NA,NA,NA,1925.409091,7.991110983,1236
1736.Y38b.0511,NA,NA,NA,NA,NA,NA,NA,NA,1454.939759,7.630477595,1037
1736.Y38b.0811,NA,NA,NA,NA,NA,NA,NA,NA,1835.751295,8.046150105,1215
1736.Y38b.0910,NA,NA,NA,NA,NA,NA,NA,NA,1895.784314,7.852912398,1160
1736.Y39b.0511,NA,NA,NA,NA,NA,NA,NA,NA,1866.134715,8.304100766,1258
1736.Y39b.0811,NA,NA,NA,NA,NA,NA,NA,NA,1772.505495,8.19602316,1200
1736.Y39b.1010,NA,NA,NA,NA,NA,NA,NA,NA,2019.509434,8.640639809,1383
1736.Y4.0310,NA,NA,NA,NA,NA,NA,NA,NA,1646.767045,8.006401304,1130
1736.Y4.0311,NA,NA,NA,NA,NA,NA,NA,NA,1659.505435,7.97162162,1137
1736.Y4.0910,NA,NA,NA,NA,NA,NA,NA,NA,1804.389831,7.947783399,1187
1736.Y40.0711,NA,NA,NA,NA,NA,NA,NA,NA,1615.167568,7.977795062,1135
1736.Y40.0910,NA,NA,NA,NA,NA,NA,NA,NA,1892.764706,8.399254343,1291
1736.Y40.0911,NA,NA,NA,NA,NA,NA,NA,NA,1636.071429,8.236131678,1205
1736.Y42.0411,NA,NA,NA,NA,NA,NA,NA,NA,1623.272727,8.197653316,1125
1736.Y42.0510,NA,NA,NA,NA,NA,NA,NA,NA,1800.253968,8.261278545,1227
1736.Y42.0811,NA,NA,NA,NA,NA,NA,NA,NA,1785.540698,8.306937296,1206
1736.Y43b.0511,NA,NA,NA,NA,NA,NA,NA,NA,1771.480583,8.206126169,1225
1736.Y43b.0811,NA,NA,NA,NA,NA,NA,NA,NA,1694.119617,8.170770567,1189
1736.Y45.0310,NA,NA,NA,NA,NA,NA,NA,NA,1800.058252,8.172821549,1242
1736.Y45.0311,NA,NA,NA,NA,NA,NA,NA,NA,1819.747253,8.103695047,1209
1736.Y45.1011,NA,NA,NA,NA,NA,NA,NA,NA,1844.751295,8.379702131,1259
1736.Y45.1110,NA,NA,NA,NA,NA,NA,NA,NA,1584.136095,7.545242563,1061
1736.Y46b.0311,NA,NA,NA,NA,NA,NA,NA,NA,1414.829268,8.184629465,1053
1736.Y46b.0910,NA,NA,NA,NA,NA,NA,NA,NA,2124.297297,8.425809737,1323
1736.Y46b.1111,NA,NA,NA,NA,NA,NA,NA,NA,1783.099338,8.041291667,1120
1736.Y47.0510,NA,NA,NA,NA,NA,NA,NA,NA,1583.589041,7.958366994,1056
1736.Y47.0511,NA,NA,NA,NA,NA,NA,NA,NA,1633.025381,8.038578629,1145
1736.Y47.0811,NA,NA,NA,NA,NA,NA,NA,NA,1793.405797,8.064013761,1217
1736.Y47.0910,NA,NA,NA,NA,NA,NA,NA,NA,1688.208333,8.444384969,1237
1736.Y6.0410,NA,NA,NA,NA,NA,NA,NA,NA,1859.088235,8.258811239,1267
1736.Y6.0511,NA,NA,NA,NA,NA,NA,NA,NA,1689.106145,8.170159272,1181
1736.Y6.0811,NA,NA,NA,NA,NA,NA,NA,NA,1769.5,8.246833621,1212
1736.Y6.0910,NA,NA,NA,NA,NA,NA,NA,NA,1779.11399,8.335619467,1251
1736.Y9.0310,NA,NA,NA,NA,NA,NA,NA,NA,1686.374269,7.950713002,1152
1736.Y9.0311,NA,NA,NA,NA,NA,NA,NA,NA,1909.274112,8.177881199,1253
1736.Y9.1011,NA,NA,NA,NA,NA,NA,NA,NA,1622.447368,8.072554252,1146
1736.Y9.1110,NA,NA,NA,NA,NA,NA,NA,NA,1788.854651,8.222899177,1191
1747.200080.92812.fecal,NA,NA,NA,NA,NA,NA,NA,NA,671.2916667,5.845487784,440
1747.200080.92812.saliva,NA,NA,NA,NA,NA,NA,NA,NA,2407.240602,8.348428949,1453
1747.200080.92812.skin,NA,NA,NA,NA,NA,NA,NA,NA,960.6923077,7.180330297,639
1747.200188.fecal,NA,NA,NA,NA,NA,NA,NA,NA,553.625,5.336507119,327
1747.200188.saliva,NA,NA,NA,NA,NA,NA,NA,NA,1132.83871,7.339329888,751
1747.200197.fecal,NA,NA,NA,NA,NA,NA,NA,NA,521.8372093,4.179880153,302
1747.200197.holding.pen2.dirt.plant.matter,NA,NA,NA,NA,NA,NA,NA,NA,701.1829268,4.061753962,431
1747.200197.holding.pen2.straw,NA,NA,NA,NA,NA,NA,NA,NA,1340.321918,7.278454354,922
1747.200197.skin,NA,NA,NA,NA,NA,NA,NA,NA,967.1666667,6.595778649,672
1747.200315.92812.saliva,NA,NA,NA,NA,NA,NA,NA,NA,1136.413534,6.040628058,849
1747.200315.92812.skin,NA,NA,NA,NA,NA,NA,NA,NA,1144.615385,4.595248396,522
1747.207495.10512.fecal,NA,NA,NA,NA,NA,NA,NA,NA,628.8,5.119990365,367
1747.207495.10512.saliva,NA,NA,NA,NA,NA,NA,NA,NA,919.6338028,6.378176565,571
1747.207495.10512.skin,NA,NA,NA,NA,NA,NA,NA,NA,1338.386861,8.759124715,1102
1747.207507.10512.fecal,NA,NA,NA,NA,NA,NA,NA,NA,883.3333333,5.735251679,554
1747.207507.10512.skin,NA,NA,NA,NA,NA,NA,NA,NA,1289.90625,6.446603395,906
1747.209107.fecal,NA,NA,NA,NA,NA,NA,NA,NA,331.4736842,1.97416692,148
1747.209107.holding.pen.A.debris,NA,NA,NA,NA,NA,NA,NA,NA,1245.243655,7.625151234,991
1747.209107.saliva,NA,NA,NA,NA,NA,NA,NA,NA,800.0095238,5.421810343,593
1747.209107.skin,NA,NA,NA,NA,NA,NA,NA,NA,610,5.648657446,457
1747.212070.holding.pen.B.debris,NA,NA,NA,NA,NA,NA,NA,NA,617.75,4.138428694,350
1747.907019.exhibit.dirt.plant,NA,NA,NA,NA,NA,NA,NA,NA,2803.077181,8.50553732,1668
1747.930250.fecal,NA,NA,NA,NA,NA,NA,NA,NA,595.1086957,4.843532261,339
1747.930250.skin,NA,NA,NA,NA,NA,NA,NA,NA,734.3,4.167395401,457
1747.930256.skin,NA,NA,NA,NA,NA,NA,NA,NA,632.559322,5.688677757,425
1747.936306.10512.fecal,NA,NA,NA,NA,NA,NA,NA,NA,813.0441176,5.245668519,462
1747.936306.10512.skin,NA,NA,NA,NA,NA,NA,NA,NA,1441.549618,7.296453754,940
1747.946303.10512.fecal,NA,NA,NA,NA,NA,NA,NA,NA,488.2295082,4.779449355,331
1747.946303.10512.saliva,NA,NA,NA,NA,NA,NA,NA,NA,636.1818182,4.257932982,460
1747.946303.10512.skin,NA,NA,NA,NA,NA,NA,NA,NA,1127,7.560042224,887
1747.992316.fecal,NA,NA,NA,NA,NA,NA,NA,NA,1051.532609,6.315805046,630
1747.992316.skin,NA,NA,NA,NA,NA,NA,NA,NA,1507.12426,7.847591486,1042
1747.992317.fecal,NA,NA,NA,NA,NA,NA,NA,NA,733.1428571,5.899748783,446
1747.992317.skin,NA,NA,NA,NA,NA,NA,NA,NA,998.8133333,7.597519984,709
1747.992318.fecal,NA,NA,NA,NA,NA,NA,NA,NA,581.4666667,4.540863669,359
1747.992319.fecal,NA,NA,NA,NA,NA,NA,NA,NA,870.9787234,5.679337156,553
1747.992319.skin,NA,NA,NA,NA,NA,NA,NA,NA,1310.894737,7.766039911,973
1747.992491.fecal,NA,NA,NA,NA,NA,NA,NA,NA,390.6666667,4.531907695,239
1747.992491.skin,NA,NA,NA,NA,NA,NA,NA,NA,1397.964286,6.869145834,894
1747.992495.fecal,NA,NA,NA,NA,NA,NA,NA,NA,384.3863636,4.392992989,265
1747.992495.skin,NA,NA,NA,NA,NA,NA,NA,NA,803.6744186,6.09802792,521
1747.DZF.5302012.RJ.flick,NA,NA,NA,NA,NA,NA,NA,NA,723.375,6.725525273,540
1747.DZF.612012.C.water,NA,NA,NA,NA,NA,NA,NA,NA,1067.941176,5.853752853,637
1747.DZF.612012.C.window,NA,NA,NA,NA,NA,NA,NA,NA,696.0188679,6.692762416,462
1747.DZF.612012.RJ.fecal,NA,NA,NA,NA,NA,NA,NA,NA,377.1428571,3.479328934,199
1747.DZF.612012.RJ.front.rock.ledge,NA,NA,NA,NA,NA,NA,NA,NA,1835.769231,7.240007892,1020
1747.DZF.612012.RJ.saliva.inside.mouth,NA,NA,NA,NA,NA,NA,NA,NA,767.2941176,5.774734301,502
1747.DZF.612012.RJ.skin.1,NA,NA,NA,NA,NA,NA,NA,NA,1493.310976,7.714937624,992
1747.DZF.612012.RJ.skin.2,NA,NA,NA,NA,NA,NA,NA,NA,1340.797203,7.580220233,921
1747.DZF.612012.RJ.skin.3,NA,NA,NA,NA,NA,NA,NA,NA,1046.082474,4.988232078,565
1747.DZF.612012.RJ.soil,NA,NA,NA,NA,NA,NA,NA,NA,2061.149254,7.927206016,1220
1747.DZF.6132012.A.fecal,NA,NA,NA,NA,NA,NA,NA,NA,591.5625,5.302513888,368
1747.DZF.6132012.TJ.back.rock.wall,NA,NA,NA,NA,NA,NA,NA,NA,891.4545455,7.424302246,582
1747.DZF.6132012.TJ.center.basking.rock,NA,NA,NA,NA,NA,NA,NA,NA,1341.093264,7.729350604,1046
1747.DZF.6132012.TJ.door,NA,NA,NA,NA,NA,NA,NA,NA,964.0681818,7.964339812,781
1747.DZF.6132012.TJ.exhibit.glass,NA,NA,NA,NA,NA,NA,NA,NA,1238.722222,7.52601037,878
1747.DZF.6132012.TJ.holding.floor,NA,NA,NA,NA,NA,NA,NA,NA,2184.377143,6.767021437,1109
1747.DZF.6132012.TJ.holding.wall,NA,NA,NA,NA,NA,NA,NA,NA,2990.273684,8.356930903,1670
1747.DZF.6132012.TJ.log,NA,NA,NA,NA,NA,NA,NA,NA,1723.175439,7.677183173,1202
1747.DZF.6132012.TJ.log.by.shift,NA,NA,NA,NA,NA,NA,NA,NA,2078.845455,7.397060284,1229
1747.DZF.6132012.TJ.planter.soil,NA,NA,NA,NA,NA,NA,NA,NA,1656.221675,7.764341096,1104
1747.DZF.6132012.TJ.ponytail.palm.tree,NA,NA,NA,NA,NA,NA,NA,NA,1421.214724,7.526237601,991
1747.DZF.6132012.TJ.saliva,NA,NA,NA,NA,NA,NA,NA,NA,835.5384615,6.217536334,608
1747.DZF.6132012.TJ.shelf,NA,NA,NA,NA,NA,NA,NA,NA,1603.129032,7.331489477,1072
1747.DZF.6132012.TJ.side.basking.rock,NA,NA,NA,NA,NA,NA,NA,NA,1811.90681,7.955221136,1298
1747.DZF.6132012.TJ.sunken.tree.stump,NA,NA,NA,NA,NA,NA,NA,NA,1751.425101,7.765591391,1228
1747.DZF.6132012.TJ.tree.in.central.planter.bark,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1747.DZF.6132012.TJ.tree.in.central.planter.leaves,NA,NA,NA,NA,NA,NA,NA,NA,1675.823529,7.659410194,1147
1747.DZF.6142012.KK.fecal,NA,NA,NA,NA,NA,NA,NA,NA,389.030303,4.597729336,245
1747.DZF.6202012.KK.feces,NA,NA,NA,NA,NA,NA,NA,NA,599.1666667,5.611667484,381
1747.DZF.6202012.KK.water,NA,NA,NA,NA,NA,NA,NA,NA,657.6875,5.622026967,396
1747.DZF.6202012.RJ.back.rock.ledge,NA,NA,NA,NA,NA,NA,NA,NA,1796.520833,7.457928017,1091
1747.DZF.6202012.RJ.front.ledge,NA,NA,NA,NA,NA,NA,NA,NA,1543.5,7.451302311,1022
1747.DZF.6202012.RJ.glass.window,NA,NA,NA,NA,NA,NA,NA,NA,1545.760638,7.555371495,1025
1747.DZF.6202012.RJ.log,NA,NA,NA,NA,NA,NA,NA,NA,2193.419753,7.875676777,1312
1747.DZF.6202012.RJ.metal.door.on.N.side,NA,NA,NA,NA,NA,NA,NA,NA,1798.011236,8.875923563,1423
1747.DZF.6202012.RJ.metal.entry.door,NA,NA,NA,NA,NA,NA,NA,NA,1388.662791,7.685413091,970
